UsageBand,ProductSize,state,ProductGroup,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls,ModelID,auctioneerID,YearMade,saledate_month,saledate_year,saledate_day_of_week,saledate_weekend,saledate_month_start,saledate_month_end,saledate_quarter_start,saledate_quarter_end
3.0,2.0,36.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,26126.0,99.0,2002.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,50.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,4721.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,50.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,4101.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,48.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,1.0,3.0,29.0,0.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,20093.0,3.0,2006.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,43.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3883.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,32.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,1.0,3.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,20093.0,3.0,2005.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,47.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,12.0,22.0,3.0,2.0,3.0,0.0,3.0,5.0,2.0,3.0,17578.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,36.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,5889.0,99.0,2004.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,36.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,3.0,4156.0,99.0,1982.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,36.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,1.0,8.0,1.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3365.0,99.0,1997.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,36.0,5.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3879.0,99.0,1998.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,43.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3883.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,50.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,17.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,8308.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,19.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,1.0,2.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,18263.0,3.0,2005.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,8.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,1.0,19.0,29.0,3.0,3.0,0.0,0.0,3.0,5.0,2.0,3.0,19358.0,3.0,2007.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,5.0,43.0,0.0,1.0,6.0,2.0,2.0,1.0,2.0,7.0,2.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3542.0,3.0,2004.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,36.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,2.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,20102.0,99.0,2005.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,6.0,36.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,18139.0,99.0,2006.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,43.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,3.0,0.0,0.0,3.0,5.0,2.0,3.0,1269.0,3.0,2004.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,50.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,1889.0,3.0,1999.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,43.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3883.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,43.0,5.0,2.0,0.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3877.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,4.0,51.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,1.0,19.0,29.0,3.0,3.0,0.0,0.0,3.0,5.0,2.0,3.0,17242.0,3.0,2006.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,36.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,5874.0,99.0,2002.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,43.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,7277.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,43.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3854.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,35.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,27.0,1.0,3.0,0.0,0.0,3.0,5.0,2.0,3.0,1210.0,3.0,2007.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,43.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,1229.0,3.0,1000.0,1.0,2012.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,8.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,17454.0,3.0,2005.0,1.0,2012.0,4.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,16.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,11.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,8725.0,3.0,1000.0,1.0,2012.0,5.0,1.0,0.0,0.0,0.0,0.0
3.0,3.0,38.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3879.0,3.0,1999.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,38.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,3879.0,3.0,1999.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,38.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,3415.0,3.0,1000.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,22.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9548.0,0.0,1990.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,22.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9550.0,0.0,1993.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,22.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,3409.0,0.0,2006.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,22.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,17311.0,0.0,2004.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,38.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,1.0,19.0,29.0,3.0,2.0,3.0,0.0,3.0,5.0,2.0,3.0,549.0,3.0,1000.0,1.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,34.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,4.0,2.0,3.0,2759.0,3.0,1000.0,1.0,2012.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,31.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,10.0,6.0,2.0,3.0,26322.0,99.0,2004.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,5.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,460.0,99.0,2001.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,17.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,22761.0,99.0,1000.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,40.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,8.0,6.0,2.0,3.0,260.0,12.0,2003.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,42.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,6.0,6.0,2.0,3.0,22653.0,99.0,2005.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,40.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,3.0,22672.0,12.0,1000.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,6.0,40.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,1.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,9073.0,12.0,1000.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,6.0,37.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,14.0,25.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,385.0,99.0,2005.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,6.0,40.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,1.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,385.0,12.0,2004.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,40.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,20101.0,12.0,2007.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,37.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,9508.0,99.0,2004.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,5.0,31.0,4.0,2.0,6.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,1.0,5.0,6.0,2.0,3.0,26356.0,99.0,2005.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,40.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,2.0,19.0,29.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,3.0,36526.0,12.0,2008.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,37.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,0.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,17444.0,99.0,2004.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,40.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,5868.0,12.0,1999.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,5.0,0.0,4.0,6.0,1.0,2.0,1.0,2.0,8.0,1.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,10186.0,99.0,2003.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,40.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,5868.0,12.0,1999.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,40.0,0.0,4.0,6.0,1.0,2.0,1.0,2.0,8.0,1.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,25020.0,12.0,2001.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,40.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,17317.0,12.0,2007.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,40.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9578.0,12.0,2006.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,5.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,5886.0,99.0,1995.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,5.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,17311.0,99.0,2004.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,5.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9579.0,99.0,2003.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9563.0,99.0,2001.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,5.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9563.0,99.0,2001.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,37.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9566.0,99.0,2000.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,5.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,1.0,5891.0,99.0,1994.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,16.0,2.0,2.0,6.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9562.0,99.0,1996.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,5.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,9562.0,99.0,1994.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,5.0,0.0,4.0,6.0,1.0,2.0,1.0,2.0,8.0,1.0,0.0,5.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,18111.0,99.0,2007.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,40.0,2.0,2.0,6.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,1.0,3.0,0.0,18.0,28.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,18604.0,12.0,2003.0,1.0,2012.0,2.0,0.0,0.0,0.0,0.0,0.0
